id,human_readable_id,source,target,description,weight,combined_degree,text_unit_ids
b9b4f631-31e1-4e0f-89d8-3edb03665cfa,371,"HACKNER, JOHANNES",KLIMA- UND ENERGIEFONDS,Johannes Hackner wrote mandates and guidelines for Klima- und Energiefonds.,6.0,19,['6927535991c09031efd0df39ec21591dd3bb460da14c01bc36d343f0078b726ed44d06a0c6bb518236ea61ed8c8b15365630cf185b8012e963898f2e117f7d8a']
e4a9ada6-81b1-47b4-b8de-0613357c5692,372,EPOOL,KLIMA- UND ENERGIEFONDS,EPOOL participated in projects commissioned by Klima- und Energiefonds.,4.0,19,['6927535991c09031efd0df39ec21591dd3bb460da14c01bc36d343f0078b726ed44d06a0c6bb518236ea61ed8c8b15365630cf185b8012e963898f2e117f7d8a']
e6e67966-8804-40d0-89df-ea994b49db49,373,BUNDESVERBAND PV AUSTRIA,EPOOL,Both organizations collaborated on projects for PV installations.,5.0,12,['6927535991c09031efd0df39ec21591dd3bb460da14c01bc36d343f0078b726ed44d06a0c6bb518236ea61ed8c8b15365630cf185b8012e963898f2e117f7d8a']
b3361593-90d6-4465-9247-addaee363a9b,374,BUNDESVERBAND PV AUSTRIA,ÖSTERREICHISCHE PHOTOVOLTAIK-STRATEGIE,Bundesverband PV Austria is involved in shaping and reporting on the Austrian Photovoltaic Strategy.,6.0,46,['6927535991c09031efd0df39ec21591dd3bb460da14c01bc36d343f0078b726ed44d06a0c6bb518236ea61ed8c8b15365630cf185b8012e963898f2e117f7d8a']
49d3580a-0968-4f63-849e-0fa080c573d7,375,UNI KLAGENFURT,WU WIEN,These universities jointly conduct studies on renewable energies in Austria.,5.0,10,['6927535991c09031efd0df39ec21591dd3bb460da14c01bc36d343f0078b726ed44d06a0c6bb518236ea61ed8c8b15365630cf185b8012e963898f2e117f7d8a']
8d68ee35-746a-4bb3-9b84-fe222c6850ff,376,UNI KLAGENFURT,KLIMA- UND ENERGIEFONDS,University of Klagenfurt participates in research funded by Klima- und Energiefonds.,6.0,19,['6927535991c09031efd0df39ec21591dd3bb460da14c01bc36d343f0078b726ed44d06a0c6bb518236ea61ed8c8b15365630cf185b8012e963898f2e117f7d8a']
1703f940-719b-4bc8-8248-b795009fa525,377,WU WIEN,KLIMA- UND ENERGIEFONDS,WU Wien participates in research funded by Klima- und Energiefonds.,6.0,19,['6927535991c09031efd0df39ec21591dd3bb460da14c01bc36d343f0078b726ed44d06a0c6bb518236ea61ed8c8b15365630cf185b8012e963898f2e117f7d8a']
7cf14351-fd4b-4403-b312-602f1cc08e89,378,"BUNDESMINISTERIUM FÜR KLIMASCHUTZ, UMWELT, ENERGIE, MOBILITÄT, INNOVATION UND TECHNOLOGIE (BMK)",INTEGRIERTER NATIONALER ENERGIE- UND KLIMAPLAN FÜR ÖSTERREICH,BMK authors the Integrated National Energy and Climate Plan for Austria.,8.0,5,['6927535991c09031efd0df39ec21591dd3bb460da14c01bc36d343f0078b726ed44d06a0c6bb518236ea61ed8c8b15365630cf185b8012e963898f2e117f7d8a']
9849f4ab-024d-4188-9ee4-089a738b70d5,379,"BUNDESMINISTERIUM FÜR KLIMASCHUTZ, UMWELT, ENERGIE, MOBILITÄT, INNOVATION UND TECHNOLOGIE (BMK)",INTEGRIERTER ÖSTERREICHISCHER NETZINFRASTRUKTURPLAN,BMK develops the Integrated Austrian Network Infrastructure Plan.,8.0,5,['6927535991c09031efd0df39ec21591dd3bb460da14c01bc36d343f0078b726ed44d06a0c6bb518236ea61ed8c8b15365630cf185b8012e963898f2e117f7d8a']
8776af41-9034-4448-8563-1b937407a2b3,380,"BUNDESMINISTERIUM FÜR KLIMASCHUTZ, UMWELT, ENERGIE, MOBILITÄT, INNOVATION UND TECHNOLOGIE (BMK)",JUST TRANSITION,BMK is responsible for Just Transition policies and action plans for workforce adaptation.,8.0,5,['6927535991c09031efd0df39ec21591dd3bb460da14c01bc36d343f0078b726ed44d06a0c6bb518236ea61ed8c8b15365630cf185b8012e963898f2e117f7d8a']
d63e0700-c4d9-40f9-8ca6-be1b2259973b,381,ÖSTERREICHISCHE GESELLSCHAFT FÜR UMWELT UND TECHNIK,SINNERGYTRANS,These organizations collaborate on methodological projects to support social innovation in the context of the Austrian energy transition.,4.0,3,['6927535991c09031efd0df39ec21591dd3bb460da14c01bc36d343f0078b726ed44d06a0c6bb518236ea61ed8c8b15365630cf185b8012e963898f2e117f7d8a']
8d96df81-a007-4159-bfc9-fe58e0cd084e,382,BUNDESVERBAND NEUE ENERGIEWIRTSCHAFT (BNE) E.V.,ROLF PESCHL,Rolf Peschl authored studies in collaboration with bne e.V. on biodiversity and solar parks.,7.0,5,['6927535991c09031efd0df39ec21591dd3bb460da14c01bc36d343f0078b726ed44d06a0c6bb518236ea61ed8c8b15365630cf185b8012e963898f2e117f7d8a']
56bc1599-73d3-461b-b701-52dd7e307041,383,BERLIN,BUNDESVERBAND NEUE ENERGIEWIRTSCHAFT (BNE) E.V.,Berlin is the location of bne e.V.,8.0,5,['6927535991c09031efd0df39ec21591dd3bb460da14c01bc36d343f0078b726ed44d06a0c6bb518236ea61ed8c8b15365630cf185b8012e963898f2e117f7d8a']
a557352a-65ec-48d8-a099-8ea67b7ccdb7,384,WIEN,"BUNDESMINISTERIUM FÜR KLIMASCHUTZ, UMWELT, ENERGIE, MOBILITÄT, INNOVATION UND TECHNOLOGIE (BMK)",Vienna is the seat of the BMK.,9.0,12,['6927535991c09031efd0df39ec21591dd3bb460da14c01bc36d343f0078b726ed44d06a0c6bb518236ea61ed8c8b15365630cf185b8012e963898f2e117f7d8a']
09c3b5eb-6486-4bee-9707-43716993bb67,385,WIEN,ÖSTERREICHISCHE GESELLSCHAFT FÜR UMWELT UND TECHNIK,Vienna is the headquarters of ÖGUT.,8.0,10,['6927535991c09031efd0df39ec21591dd3bb460da14c01bc36d343f0078b726ed44d06a0c6bb518236ea61ed8c8b15365630cf185b8012e963898f2e117f7d8a']
ed28d3bc-6b18-4dc8-9eda-9283b7002d8a,386,BRUSSELS,EU ÖKODESIGN-RICHTLINIE,"Brussels, as the capital of the EU, is where the Eco-design Directive was signed.",7.0,5,['6927535991c09031efd0df39ec21591dd3bb460da14c01bc36d343f0078b726ed44d06a0c6bb518236ea61ed8c8b15365630cf185b8012e963898f2e117f7d8a']
a5beb25b-a445-42e6-916d-ea67453163c4,387,EUROPÄISCHE KOMMISSION,EUROPÄISCHER WIRTSCHAFTS- UND SOZIALAUSSCHUSS,The Commission routinely consults the EESC on policy development.,7.0,10,['6927535991c09031efd0df39ec21591dd3bb460da14c01bc36d343f0078b726ed44d06a0c6bb518236ea61ed8c8b15365630cf185b8012e963898f2e117f7d8a']
0b1bd8a6-5def-4466-82c7-973c62019a02,388,EUROPÄISCHE KOMMISSION,AUSSCHUSS DER REGIONEN,Both are EU advisory bodies consulted in communications and strategies.,7.0,10,['6927535991c09031efd0df39ec21591dd3bb460da14c01bc36d343f0078b726ed44d06a0c6bb518236ea61ed8c8b15365630cf185b8012e963898f2e117f7d8a']
9d3dc35d-b3fc-495e-a504-97d868ca3677,389,PV-ANLAGEN,HANDLUNGSANLEITUNG FÜR DIE ERRICHTUNG VON PV-ANLAGEN,The guideline was created to facilitate and standardize the installation of PV systems.,8.0,9,['6927535991c09031efd0df39ec21591dd3bb460da14c01bc36d343f0078b726ed44d06a0c6bb518236ea61ed8c8b15365630cf185b8012e963898f2e117f7d8a']
eef4b471-d8d8-4461-b5cf-a965df3f2aa2,390,BUNDESVERBAND PV AUSTRIA,HANDLUNGSANLEITUNG FÜR DIE ERRICHTUNG VON PV-ANLAGEN,Created or commissioned the guideline on PV installation.,8.0,9,['6927535991c09031efd0df39ec21591dd3bb460da14c01bc36d343f0078b726ed44d06a0c6bb518236ea61ed8c8b15365630cf185b8012e963898f2e117f7d8a']
ad3b1c34-89fd-4d20-ba36-37032db51a71,391,BUNDESVERBAND PV AUSTRIA,ANALYSE VON HEMMNISSEN FÜR DEN ANSCHLUSS UND BETRIEB VON STROMERZEUGUNGSANLAGEN,The association authored or oversaw this barrier analysis related to energy systems connection.,7.0,9,['6927535991c09031efd0df39ec21591dd3bb460da14c01bc36d343f0078b726ed44d06a0c6bb518236ea61ed8c8b15365630cf185b8012e963898f2e117f7d8a']
86744b17-c871-44a1-8bfe-828046d0955a,392,BUNDESVERBAND PV AUSTRIA,PV-ANLAGEN,"Facilitates, supports, and represents operators and builders of PV installations in Austria.",8.0,14,['6927535991c09031efd0df39ec21591dd3bb460da14c01bc36d343f0078b726ed44d06a0c6bb518236ea61ed8c8b15365630cf185b8012e963898f2e117f7d8a']
7702e513-8077-496c-8c3b-9c8517b43e20,393,KLIMA- UND ENERGIEFONDS,ANALYSE VON HEMMNISSEN FÜR DEN ANSCHLUSS UND BETRIEB VON STROMERZEUGUNGSANLAGEN,Funded or commissioned the barrier analysis for renewable connection.,7.0,16,['6927535991c09031efd0df39ec21591dd3bb460da14c01bc36d343f0078b726ed44d06a0c6bb518236ea61ed8c8b15365630cf185b8012e963898f2e117f7d8a']
283fe6c7-8722-4604-b7df-75f59e6490f2,394,INTERNATIONALE ENERGIEAGENTUR,MARKTENTWICKLUNG 2023,IEA provides international context for market trends described in Austrian energy sector studies.,4.0,2,['6927535991c09031efd0df39ec21591dd3bb460da14c01bc36d343f0078b726ed44d06a0c6bb518236ea61ed8c8b15365630cf185b8012e963898f2e117f7d8a']
46b9d825-cdde-4409-bf08-7ff726e91d10,395,ÖGUT,METHODEN ZUR FÖRDERUNG SOZIALER INNOVATION IM KONTEXT DER ENERGIEWENDE,ÖGUT contributed to or carried out this methodological work on social innovation for energy transition.,7.0,3,['6927535991c09031efd0df39ec21591dd3bb460da14c01bc36d343f0078b726ed44d06a0c6bb518236ea61ed8c8b15365630cf185b8012e963898f2e117f7d8a']
61823f63-b456-4a33-8dcf-49f6d6331e93,396,RICHTLINIE (EU) 2018/1999,RED III,This governance regulation is amended by RED III for renewable energy implementation.,6.0,6,['6927535991c09031efd0df39ec21591dd3bb460da14c01bc36d343f0078b726ed44d06a0c6bb518236ea61ed8c8b15365630cf185b8012e963898f2e117f7d8a']
733ebcd3-cea2-4a1e-9d03-70460a8daf09,397,RICHTLINIE 98/70/EG,RED III,Fuel quality directive is amended by RED III as part of the renewable energy legislative package.,6.0,6,['6927535991c09031efd0df39ec21591dd3bb460da14c01bc36d343f0078b726ed44d06a0c6bb518236ea61ed8c8b15365630cf185b8012e963898f2e117f7d8a']
cdc74af2-0c57-475b-bfee-27755aa78da2,398,RICHTLINIE (EU) 2015/652,RED III,RED III repeals Directive 2015/652 on fuel emissions reporting.,6.0,6,['6927535991c09031efd0df39ec21591dd3bb460da14c01bc36d343f0078b726ed44d06a0c6bb518236ea61ed8c8b15365630cf185b8012e963898f2e117f7d8a']
452a7423-9ed6-42fd-9b86-48303d4e988a,399,RICHTLINIE (EU) 2012/27/EU,STROMBINNENMARKTRICHTLINIE 2019/944,The energy efficiency and electricity market directives are directly linked as part of an integrated legislative reform.,7.0,3,['6927535991c09031efd0df39ec21591dd3bb460da14c01bc36d343f0078b726ed44d06a0c6bb518236ea61ed8c8b15365630cf185b8012e963898f2e117f7d8a']
ff337f7e-4657-428a-b4d7-d19e98663e83,400,ÖSTERREICHISCHE PHOTOVOLTAIK-STRATEGIE,PV-ANLAGEN,The PV strategy is developed to advance the installation and use of PV systems in Austria.,9.0,46,['6927535991c09031efd0df39ec21591dd3bb460da14c01bc36d343f0078b726ed44d06a0c6bb518236ea61ed8c8b15365630cf185b8012e963898f2e117f7d8a']
2a18a496-fc5c-4428-8edb-dab6d564cec6,401,WIEN,UNI KLAGENFURT,"Vienna is a central location for interdisciplinary energy-related education and research interfaces, despite the university being in Klagenfurt.",2.0,13,['6927535991c09031efd0df39ec21591dd3bb460da14c01bc36d343f0078b726ed44d06a0c6bb518236ea61ed8c8b15365630cf185b8012e963898f2e117f7d8a']
0afcef2f-001e-4b7c-b66d-0a3ccdb8228e,402,WIEN,WU WIEN,WU Wien is based in Vienna.,9.0,13,['6927535991c09031efd0df39ec21591dd3bb460da14c01bc36d343f0078b726ed44d06a0c6bb518236ea61ed8c8b15365630cf185b8012e963898f2e117f7d8a']
d9c0ee47-b427-4415-99c4-7aff243ba6f8,403,WIEN,ÖGUT,ÖGUT is headquartered in Vienna.,1.0,10,['6927535991c09031efd0df39ec21591dd3bb460da14c01bc36d343f0078b726ed44d06a0c6bb518236ea61ed8c8b15365630cf185b8012e963898f2e117f7d8a']
8e926bf0-2fe8-464a-a431-1286935723f5,404,"BUNDESMINISTERIUM FÜR KLIMASCHUTZ, UMWELT, ENERGIE, MOBILITÄT, INNOVATION UND TECHNOLOGIE","RADETZKYSTRASSE 2, 1030 WIEN",The Ministry is headquartered or located at this address in Vienna.,10.0,11,['7ae981575e185e2452d144d541d822b7725e27bc7dda501c9d8495719003ccb89584fe5e1ac83baa67ae4060497ae5e2536fae015a551dc8cdefa9b5aa17289b']
82d1a5db-4db4-4a29-b7ba-73ad1004cb75,405,UMWELTVERTRÄGLICHKEITSPRÜFUNG,ÖSTERREICHISCHE PHOTOVOLTAIK-STRATEGIE,Environmental impact assessments are a relevant regulatory process associated with the implementation of the Photovoltaic Strategy.,6.0,40,['7ae981575e185e2452d144d541d822b7725e27bc7dda501c9d8495719003ccb89584fe5e1ac83baa67ae4060497ae5e2536fae015a551dc8cdefa9b5aa17289b']
7e82baa0-357c-49a1-b326-14aaf135f4c9,406,TERAWATTSTUNDE,ÖSTERREICHISCHE PHOTOVOLTAIK-STRATEGIE,Terawatt-hour is likely a measurement related to goals or achievements described in the Austrian Photovoltaic Strategy.,7.0,40,['7ae981575e185e2452d144d541d822b7725e27bc7dda501c9d8495719003ccb89584fe5e1ac83baa67ae4060497ae5e2536fae015a551dc8cdefa9b5aa17289b']
d9a3ffe4-2670-4db9-b2f1-805a9a829424,407,"BUNDESMINISTERIUM FÜR KLIMASCHUTZ, UMWELT, ENERGIE, MOBILITÄT, INNOVATION UND TECHNOLOGIE",ÖSTERREICH,The Ministry is a federal ministry of Austria.,1.0,91,['7ae981575e185e2452d144d541d822b7725e27bc7dda501c9d8495719003ccb89584fe5e1ac83baa67ae4060497ae5e2536fae015a551dc8cdefa9b5aa17289b']
d9fa2dfc-2971-4996-8276-d88e7e8a9244,408,WIEN,"RADETZKYSTRASSE 2, 1030 WIEN","Radetzkystraße 2, 1030 Wien is an address located in Vienna (Wien).",10.0,10,['7ae981575e185e2452d144d541d822b7725e27bc7dda501c9d8495719003ccb89584fe5e1ac83baa67ae4060497ae5e2536fae015a551dc8cdefa9b5aa17289b']
d3232268-f4b5-4cd2-a3c7-426821f229c8,409,SERVICEBUERO@BMK.GV.AT,"BUNDESMINISTERIUM FÜR KLIMASCHUTZ, UMWELT, ENERGIE, MOBILITÄT, INNOVATION UND TECHNOLOGIE",servicebuero@bmk.gv.at is an official email for contacting the Ministry.,9.0,11,['7ae981575e185e2452d144d541d822b7725e27bc7dda501c9d8495719003ccb89584fe5e1ac83baa67ae4060497ae5e2536fae015a551dc8cdefa9b5aa17289b']
7bc56a0c-498d-4792-aed4-63b36448e0fa,410,BMK.GV.AT,"BUNDESMINISTERIUM FÜR KLIMASCHUTZ, UMWELT, ENERGIE, MOBILITÄT, INNOVATION UND TECHNOLOGIE",bmk.gv.at is the official website of the Ministry.,9.0,11,['7ae981575e185e2452d144d541d822b7725e27bc7dda501c9d8495719003ccb89584fe5e1ac83baa67ae4060497ae5e2536fae015a551dc8cdefa9b5aa17289b']
de3b9bb9-9c45-4476-8873-4f1d1d492eaa,411,BMK,BMK.GV.AT,BMK uses bmk.gv.at as its official website or web domain.,10.0,18,['7ae981575e185e2452d144d541d822b7725e27bc7dda501c9d8495719003ccb89584fe5e1ac83baa67ae4060497ae5e2536fae015a551dc8cdefa9b5aa17289b']
163f4474-cccd-44af-aa9b-30d7c7f7d92b,412,BMK,SERVICEBUERO@BMK.GV.AT,BMK uses servicebuero@bmk.gv.at as its official service office email contact.,10.0,18,['7ae981575e185e2452d144d541d822b7725e27bc7dda501c9d8495719003ccb89584fe5e1ac83baa67ae4060497ae5e2536fae015a551dc8cdefa9b5aa17289b']
e42bee06-0f22-4ba3-b8f5-35bf16353926,413,WIEN,ÖSTERREICH,Vienna (Wien) is the capital city of Austria (Österreich).,1.0,90,['7ae981575e185e2452d144d541d822b7725e27bc7dda501c9d8495719003ccb89584fe5e1ac83baa67ae4060497ae5e2536fae015a551dc8cdefa9b5aa17289b']
